repo,org,datasources,teacher,eval_benchmark,candidate,swept
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_nl2bash-nl2bash-bugsseq_Qwen3-8B-maxEps32-acc7ff5cce0,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_nl2bash-nl2bash-bugsseq_Qwen3-8B-maxEps32-acc8e03ebeb,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_nl2bash-nl2bash-bugsseq_Qwen3-8B-maxEps32-acce1c6f704,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_nl2bashG5CP-nl2bash-bs_Q3-8B-mE32-aT-dS-1203209df541b,DCAgent2,,,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_nl2bashG5CP-nl2bash-bs_Q3-8B-mE32-aT-dS-12032c0459dd0,DCAgent2,,,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_nl2bashGPT5CodexPassed-nl2bash-bugsseq_Qwen36d308397,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_nl2bashGPT5CodexPassed-nl2bash-bugsseq_Qwen3a152645f,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_nl2bashGPT5CodexPassed-nl2bash-bugsseq_Qwen3bd5f3353,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_nl2bashGPT5CodexPassed-nl2bash-bugsseq_Qwen3c0cd678a,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymG5CP-nl2bash-bs_Q3-8B-mE24-aT-dS-1203259cd7c1c4,DCAgent2,,,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-800e0f099,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-801cb9521,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-801ce5f9b,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-80269f2ca,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8026f93eb,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-805b5d792,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8069a154d,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-80a88d83b,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-80eea7c49,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-810c6d849,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-81158e131,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-813f07338,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-81793097c,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8184a2ea7,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-81a86f3f4,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-81b32ae83,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-81c686873,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-81d36671e,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-81dd8c175,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-81ebf82ae,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-81f71daaa,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-81f9bc737,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-821bfa40b,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8242a2404,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8267ce85f,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-826fca7cb,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-82a64c898,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-82acede7a,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-82b8f46f9,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-83496d86d,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-837664d1f,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-837f5f3a7,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-83a543119,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-83b03af85,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-83d556db5,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-83e5339b4,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-843fd2f43,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8444e7e37,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-846fbeb48,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8495f8c9b,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-84991e290,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-84ac48152,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-84d49fbeb,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-84d8db8c5,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-84efeb95f,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-850148ade,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-850a2675a,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8528f645a,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-856930e96,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-857da3eb0,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-858795a6c,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-858ee1f8a,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-85962298a,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-85b16a126,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-85e41f16a,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-85f094558,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-860f4c4af,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8637afce7,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8678cb5ec,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-86896e1c4,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-86975dcbf,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-86af3457b,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-86b26d922,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-86bcb6adc,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8707155db,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-870df5451,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-871b9cfa3,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-871d37021,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8720c459e,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8731f5959,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-873c33c52,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-87431575c,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-874f37048,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-877c239c0,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-878d700bf,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-879cc657f,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-87f6e1cbf,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-88150f61d,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-88285d33f,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-883130413,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-88963765e,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-88d33fcf5,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-88d538cc2,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-88d55c0e6,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-893e6cc04,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-894cd92e2,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-895288417,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8979e21a8,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-899412f2c,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-89e27a7c9,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-89e2f1136,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-89e82a0a4,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-89ee63d5b,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-89f9a97bb,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8a0972fa4,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8a197f4c5,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8a49b0d0d,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8a52bb600,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8a5382bee,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8a6f8d1b7,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8af20cc88,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8b0c33537,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8b1d24a2f,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8b1e91be3,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8b29114b8,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8b93ea7c4,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8bd44d188,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8bf56e1c3,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8c0cde33b,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8c1197241,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8c3ad9576,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8c5039faa,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8c5613701,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8c6139032,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8c879ae4c,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8c8e41225,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8c94b591c,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8c9a60582,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8cba84064,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8cc623f7b,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8ccbaa195,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8d0375fd6,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8d239dd4b,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8d4d033b6,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8d57a4504,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8d6176a6b,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8d6bb7b87,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8d81fc15f,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8d863ffff,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8da2c1e40,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8dbce839a,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8dfd644aa,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8e01ed66b,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8e59c56eb,DCAgent2,,Qwen3,terminal_bench_2,False,False
DCAgent2/DCAgent2_terminal_bench_2_DCAgent_r2egymGPT5CodexPassed-nl2bash-bugsseq_Qwen3-8e609d712,DCAgent2,,Qwen3,terminal_bench_2,False,False
